latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.211,-47.033,327.5,1.5,1.2,2020-09-29,01:30,T,100,6.0NRT,294.3,43.4,N
-18.212,-47.047,312.3,1.5,1.2,2020-09-29,01:30,T,85,6.0NRT,293,18.3,N
-18.205,-47.011,310.2,1.5,1.2,2020-09-29,01:30,T,56,6.0NRT,293.5,15.1,N
-18.206,-47.025,318.9,1.5,1.2,2020-09-29,01:30,T,98,6.0NRT,294.3,28,N
-18.208,-47.039,307,1.5,1.2,2020-09-29,01:30,T,49,6.0NRT,293.5,11.3,N
-17.375,-41.433,308,1.1,1,2020-09-29,01:30,T,73,6.0NRT,293.3,8.2,N
-17.377,-41.443,343.9,1.1,1,2020-09-29,01:30,T,100,6.0NRT,294.2,54.3,N
-17.378,-41.452,303.5,1.1,1,2020-09-29,01:30,T,36,6.0NRT,291.6,5.2,N
-17.366,-41.435,302.6,1.1,1,2020-09-29,01:30,T,16,6.0NRT,292.5,4.5,N
-18.507,-50.741,304.1,2.8,1.6,2020-09-29,01:30,T,59,6.0NRT,291.8,23.2,N
-17.751,-44.459,328,1.1,1,2020-09-29,01:30,T,100,6.0NRT,297.2,26.6,N
-17.742,-44.46,323.9,1.1,1,2020-09-29,01:30,T,100,6.0NRT,297.1,20.8,N
-17.733,-44.461,325.3,1.1,1,2020-09-29,01:30,T,100,6.0NRT,296.9,21.4,N
-17.723,-44.463,320.9,1.1,1,2020-09-29,01:30,T,99,6.0NRT,295.4,16.6,N
-17.726,-44.483,335.7,1.1,1,2020-09-29,01:30,T,100,6.0NRT,299.7,36.6,N
-17.728,-44.493,317.2,1.1,1,2020-09-29,01:30,T,95,6.0NRT,298.8,12.6,N
-17.717,-44.484,328.2,1.1,1,2020-09-29,01:30,T,100,6.0NRT,297.5,26.3,N
-17.718,-44.494,307.6,1.1,1,2020-09-29,01:30,T,36,6.0NRT,297.4,4.9,N
-17.7,-44.425,335.3,1.1,1,2020-09-29,01:30,T,100,6.0NRT,298,38.5,N
-17.701,-44.435,339.1,1.1,1,2020-09-29,01:30,T,100,6.0NRT,299.8,44.5,N
-17.605,-44.405,304.3,1.1,1,2020-09-29,01:30,T,32,6.0NRT,292.9,5.3,N
-17.127,-41.139,304.2,1.1,1,2020-09-29,01:30,T,59,6.0NRT,292.8,6.3,N
-17.129,-41.149,306.6,1.1,1,2020-09-29,01:30,T,69,6.0NRT,293,8.1,N
-17.513,-43.792,307.3,1,1,2020-09-29,01:30,T,70,6.0NRT,297.3,5.7,N
-17.514,-43.802,310.5,1,1,2020-09-29,01:30,T,80,6.0NRT,297.8,7.4,N
-17.122,-41.146,311,1.1,1,2020-09-29,01:30,T,81,6.0NRT,292.6,11.5,N
-16.907,-42.121,307.7,1,1,2020-09-29,01:30,T,72,6.0NRT,296.7,6.6,N
-15.618,-41,301.8,1.1,1.1,2020-09-29,01:30,T,44,6.0NRT,288.9,6.6,N
-15.619,-41.01,312.4,1.1,1.1,2020-09-29,01:30,T,85,6.0NRT,289.9,14.9,N
-15.947,-43.303,369.4,1,1,2020-09-29,01:30,T,100,6.0NRT,302.9,112.3,N
-15.948,-43.312,313.5,1,1,2020-09-29,01:30,T,87,6.0NRT,297.6,9.8,N
-16.673,-49.181,311.2,2,1.4,2020-09-29,01:30,T,82,6.0NRT,292.3,26.5,N
-15.358,-43.298,313.8,1,1,2020-09-29,01:30,T,88,6.0NRT,297.6,10.7,N
-15.349,-43.299,318.3,1,1,2020-09-29,01:30,T,97,6.0NRT,296.5,14.5,N
-15.35,-43.309,313,1,1,2020-09-29,01:30,T,86,6.0NRT,296.3,10.2,N
-15.335,-43.591,310.9,1,1,2020-09-29,01:30,T,55,6.0NRT,296.5,7.7,N
-15.336,-43.601,312.4,1,1,2020-09-29,01:30,T,66,6.0NRT,296.7,8.6,N
-15.326,-43.593,309.8,1,1,2020-09-29,01:30,T,57,6.0NRT,296.5,6.9,N
-15.327,-43.602,310.8,1,1,2020-09-29,01:30,T,49,6.0NRT,296.8,7.2,N
-15.329,-43.611,321.9,1,1,2020-09-29,01:30,T,100,6.0NRT,298,16.2,N
-15.311,-43.614,318.1,1,1,2020-09-29,01:30,T,96,6.0NRT,297.9,12.3,N
-15.312,-43.623,323,1,1,2020-09-29,01:30,T,100,6.0NRT,298.9,17.5,N
-15.302,-43.615,311.2,1,1,2020-09-29,01:30,T,19,6.0NRT,296.3,7.4,N
-15.303,-43.625,319.3,1,1,2020-09-29,01:30,T,97,6.0NRT,297.5,14.3,N
-15.513,-47.288,311.3,1.4,1.2,2020-09-29,01:30,T,80,6.0NRT,295.4,13.8,N
-15.499,-47.309,306.6,1.4,1.2,2020-09-29,01:30,T,49,6.0NRT,295.8,9.7,N
-15.245,-46.218,310.3,1.2,1.1,2020-09-29,01:30,T,80,6.0NRT,294.2,12.1,N
-15.45,-48.368,314.1,1.7,1.3,2020-09-29,01:30,T,88,6.0NRT,295.1,24.3,N
-15.451,-48.384,334.8,1.7,1.3,2020-09-29,01:30,T,100,6.0NRT,295.5,73.7,N
-15.452,-48.373,326.5,1.7,1.3,2020-09-29,01:30,T,100,6.0NRT,295.5,50.1,N
-15.454,-48.389,319.4,1.7,1.3,2020-09-29,01:30,T,98,6.0NRT,293.6,34.3,N
-14.807,-47.237,313.4,1.4,1.2,2020-09-29,01:30,T,87,6.0NRT,294.8,17.7,N
-14.809,-47.25,323.1,1.4,1.2,2020-09-29,01:30,T,100,6.0NRT,293.7,31.8,N
-14.476,-45.278,301.3,1.1,1,2020-09-29,01:30,T,21,6.0NRT,289.9,4.7,N
-14.478,-45.288,318.7,1.1,1,2020-09-29,01:30,T,97,6.0NRT,291.6,18.6,N
-8.763,-45.622,310.4,1,1,2020-09-29,01:30,T,76,6.0NRT,294.1,8.7,N
-8.762,-45.613,320.1,1,1,2020-09-29,01:30,T,100,6.0NRT,287.2,17.4,N
-8.771,-45.611,311.4,1,1,2020-09-29,01:30,T,82,6.0NRT,291,9.9,N
-8.794,-45.384,309,1,1,2020-09-29,01:30,T,76,6.0NRT,295,7.4,N
-8.793,-45.375,308.6,1,1,2020-09-29,01:30,T,44,6.0NRT,294.8,6.6,N
-9.651,-51.637,311.2,2.4,1.5,2020-09-29,01:30,T,59,6.0NRT,295.4,30.4,N
-9.456,-50.143,308.5,1.9,1.3,2020-09-29,01:30,T,75,6.0NRT,294.7,18.4,N
-8.802,-45.374,331.6,1,1,2020-09-29,01:30,T,100,6.0NRT,296.1,29.1,N
-8.801,-45.364,316.8,1,1,2020-09-29,01:30,T,83,6.0NRT,295.5,12.5,N
-8.799,-45.355,308,1,1,2020-09-29,01:30,T,66,6.0NRT,295.3,6.2,N
-9.694,-51.862,334.6,2.5,1.5,2020-09-29,01:30,T,100,6.0NRT,295.5,132.1,N
-9.451,-50.156,304.8,1.9,1.3,2020-09-29,01:30,T,62,6.0NRT,293.8,12.2,N
-9.645,-51.633,306.9,2.4,1.5,2020-09-29,01:30,T,42,6.0NRT,294.7,20.4,N
-9.07,-47.125,324,1.2,1.1,2020-09-29,01:30,T,100,6.0NRT,297.1,24.5,N
-9.069,-47.115,312.8,1.2,1.1,2020-09-29,01:30,T,86,6.0NRT,295.7,11.8,N
-9.661,-51.653,306.8,2.5,1.5,2020-09-29,01:30,T,42,6.0NRT,295.2,19.9,N
-9.659,-51.631,305.8,2.4,1.5,2020-09-29,01:30,T,22,6.0NRT,295.6,17.4,N
-9.703,-51.878,319,2.6,1.5,2020-09-29,01:30,T,98,6.0NRT,295.7,60,N
-9.7,-51.856,337.4,2.5,1.5,2020-09-29,01:30,T,100,6.0NRT,295.6,147.9,N
-9.742,-51.97,310.4,2.6,1.6,2020-09-29,01:30,T,80,6.0NRT,293.8,33.3,N
-9.564,-50.032,306.1,1.8,1.3,2020-09-29,01:30,T,67,6.0NRT,295,12.5,N
-9.573,-50.014,312.7,1.8,1.3,2020-09-29,01:30,T,85,6.0NRT,295.6,23,N
-9.116,-46.114,306.9,1.1,1,2020-09-29,01:30,T,64,6.0NRT,295.9,6.3,N
-9.017,-45.203,309.3,1,1,2020-09-29,01:30,T,76,6.0NRT,296.2,6.7,N
-9.858,-51.226,308,2.3,1.5,2020-09-29,01:30,T,73,6.0NRT,294.5,23.5,N
-9.201,-46.248,307.1,1.1,1,2020-09-29,01:30,T,70,6.0NRT,295.2,7,N
-9.857,-51.241,310.6,2.3,1.5,2020-09-29,01:30,T,78,6.0NRT,293.9,26.8,N
-9.855,-51.22,305.4,2.3,1.5,2020-09-29,01:30,T,15,6.0NRT,294.8,16.1,N
-9.208,-45.845,330,1,1,2020-09-29,01:30,T,100,6.0NRT,298.7,28.7,N
-9.207,-45.835,327,1,1,2020-09-29,01:30,T,100,6.0NRT,298.9,24.8,N
-9.386,-46.852,327,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,297.4,27.8,N
-9.385,-46.842,340.2,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,300.5,49.8,N
-9.391,-46.856,325.1,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,296,25.5,N
-9.39,-46.845,371.8,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,302.9,143.7,N
-9.389,-46.835,324.8,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,300.2,23.7,N
-9.319,-46.318,308.7,1.1,1,2020-09-29,01:30,T,75,6.0NRT,294.7,7.9,N
-9.257,-45.076,314.4,1,1,2020-09-29,01:30,T,89,6.0NRT,295.1,11.5,N
-9.255,-45.067,308.7,1,1,2020-09-29,01:30,T,75,6.0NRT,294.9,7.2,N
-9.266,-45.074,316.3,1,1,2020-09-29,01:30,T,93,6.0NRT,295.6,13.1,N
-9.514,-46.728,307.2,1.1,1.1,2020-09-29,01:30,T,71,6.0NRT,296.4,6.6,N
-9.154,-43.095,307.8,1.1,1,2020-09-29,01:30,T,69,6.0NRT,294.8,7.6,N
-10.456,-52.134,308.8,2.8,1.6,2020-09-29,01:30,T,75,6.0NRT,294.5,31.2,N
-10.448,-52.155,307.8,2.8,1.6,2020-09-29,01:30,T,73,6.0NRT,293.9,29.1,N
-10.128,-49.355,304.9,1.7,1.3,2020-09-29,01:30,T,62,6.0NRT,294.5,10.9,N
-10.092,-49.075,309.4,1.6,1.2,2020-09-29,01:30,T,77,6.0NRT,296.1,13.7,N
-10.294,-47.821,305,1.3,1.1,2020-09-29,01:30,T,62,6.0NRT,294.6,7.2,N
-10.246,-47.383,311.4,1.2,1.1,2020-09-29,01:30,T,82,6.0NRT,294.8,12.3,N
-10.716,-50.811,306.9,2.2,1.4,2020-09-29,01:30,T,70,6.0NRT,294.5,18.8,N
-10.714,-50.791,316.4,2.2,1.4,2020-09-29,01:30,T,93,6.0NRT,295.7,41.6,N
-10.737,-50.869,309.2,2.2,1.4,2020-09-29,01:30,T,75,6.0NRT,295.1,23.2,N
-10.715,-50.804,315.9,2.2,1.4,2020-09-29,01:30,T,92,6.0NRT,295,38.9,N
-10.713,-50.784,309,2.2,1.4,2020-09-29,01:30,T,40,6.0NRT,295.1,22.1,N
-10.527,-48.563,310.1,1.5,1.2,2020-09-29,01:30,T,79,6.0NRT,297.4,13.7,N
-10.545,-48.501,308.4,1.5,1.2,2020-09-29,01:30,T,74,6.0NRT,297.6,10.7,N
-10.408,-47.451,306.4,1.2,1.1,2020-09-29,01:30,T,68,6.0NRT,293.9,8.2,N
-10.556,-48.5,330,1.5,1.2,2020-09-29,01:30,T,100,6.0NRT,297.4,46.4,N
-10.554,-48.487,306.8,1.5,1.2,2020-09-29,01:30,T,57,6.0NRT,296.5,8.4,N
-11.357,-54.317,304.5,4.2,1.9,2020-09-29,01:30,T,56,6.0NRT,294.2,38.7,N
-11.365,-54.348,306.6,4.2,1.9,2020-09-29,01:30,T,68,6.0NRT,294.2,53,N
-10.763,-48.779,304.6,1.5,1.2,2020-09-29,01:30,T,45,6.0NRT,294.5,8,N
-7.823,-42.678,307.7,1.1,1.1,2020-09-29,01:30,T,37,6.0NRT,297.6,6,N
-10.242,-44.892,306.8,1,1,2020-09-29,01:30,T,40,6.0NRT,294.4,4.8,N
-10.252,-44.9,328.1,1,1,2020-09-29,01:30,T,100,6.0NRT,297.8,23.4,N
-10.251,-44.891,333.7,1,1,2020-09-29,01:30,T,100,6.0NRT,298.6,31.3,N
-10.25,-44.882,308.1,1,1,2020-09-29,01:30,T,73,6.0NRT,296.2,5.8,N
-10.265,-44.926,311.4,1,1,2020-09-29,01:30,T,71,6.0NRT,296.9,7.6,N
-10.142,-44.063,315.1,1,1,2020-09-29,01:30,T,91,6.0NRT,297.3,11.2,N
-10.141,-44.054,311.2,1,1,2020-09-29,01:30,T,82,6.0NRT,297.5,8.3,N
-10.15,-43.988,308.5,1,1,2020-09-29,01:30,T,74,6.0NRT,295.4,7.3,N
-10.742,-48.198,304.9,1.4,1.2,2020-09-29,01:30,T,62,6.0NRT,294.8,8.6,N
-10.778,-47.699,313.2,1.3,1.1,2020-09-29,01:30,T,87,6.0NRT,294.9,15.3,N
-10.794,-47.745,321.9,1.3,1.1,2020-09-29,01:30,T,100,6.0NRT,297.6,25,N
-10.793,-47.733,311.1,1.3,1.1,2020-09-29,01:30,T,24,6.0NRT,297.2,10.5,N
-10.791,-47.74,318.4,1.3,1.1,2020-09-29,01:30,T,97,6.0NRT,297.3,20.1,N
-10.862,-48.041,312.4,1.4,1.2,2020-09-29,01:30,T,74,6.0NRT,296.1,13.6,N
-10.872,-48.039,313.1,1.4,1.2,2020-09-29,01:30,T,74,6.0NRT,296.5,14.2,N
-10.834,-47.746,313.1,1.3,1.1,2020-09-29,01:30,T,34,6.0NRT,296.4,13.8,N
-10.832,-47.734,322.7,1.3,1.1,2020-09-29,01:30,T,100,6.0NRT,296.4,26.1,N
-10.831,-47.722,309.2,1.3,1.1,2020-09-29,01:30,T,21,6.0NRT,294.4,9,N
-10.829,-47.71,308.4,1.3,1.1,2020-09-29,01:30,T,58,6.0NRT,296.2,9.2,N
-10.883,-48.038,308.1,1.4,1.2,2020-09-29,01:30,T,72,6.0NRT,294.9,8.9,N
-10.881,-48.025,309.1,1.4,1.2,2020-09-29,01:30,T,77,6.0NRT,295.2,9.6,N
-10.539,-44.979,308.4,1,1,2020-09-29,01:30,T,75,6.0NRT,292.6,8,N
-10.614,-44.083,307.5,1,1,2020-09-29,01:30,T,72,6.0NRT,294.9,6.4,N
-10.613,-44.074,318.6,1,1,2020-09-29,01:30,T,97,6.0NRT,295.6,15.3,N
-10.621,-44.063,312.2,1,1,2020-09-29,01:30,T,84,6.0NRT,294.5,9.4,N
-11.493,-50.242,305.7,2,1.4,2020-09-29,01:30,T,65,6.0NRT,293.3,15.4,N
-10.731,-44.384,307.8,1,1,2020-09-29,01:30,T,65,6.0NRT,295.7,5.9,N
-10.758,-44.315,328,1,1,2020-09-29,01:30,T,100,6.0NRT,294.8,25.3,N
-11.835,-51.524,311.5,2.6,1.5,2020-09-29,01:30,T,83,6.0NRT,295.1,35.3,N
-11.832,-51.5,308,2.6,1.5,2020-09-29,01:30,T,73,6.0NRT,296,25.6,N
-11.128,-46.163,307.2,1.1,1,2020-09-29,01:30,T,68,6.0NRT,289.8,9.6,N
-11.134,-46.167,307.4,1.1,1,2020-09-29,01:30,T,24,6.0NRT,288.9,9.6,N
-11.144,-46.165,320.3,1.1,1,2020-09-29,01:30,T,83,6.0NRT,293.6,21.2,N
-11.142,-46.155,310.5,1.1,1,2020-09-29,01:30,T,16,6.0NRT,292.2,11.7,N
-10.903,-44.43,317.1,1,1,2020-09-29,01:30,T,94,6.0NRT,293.6,14.3,N
-11.826,-51.52,313.7,2.6,1.5,2020-09-29,01:30,T,88,6.0NRT,294.2,42.5,N
-10.997,-44.446,312.8,1,1,2020-09-29,01:30,T,86,6.0NRT,292.7,10.8,N
-11.454,-47.354,314,1.3,1.1,2020-09-29,01:30,T,63,6.0NRT,296.6,15.3,N
-11.453,-47.344,312.7,1.3,1.1,2020-09-29,01:30,T,52,6.0NRT,295.9,13.8,N
-11.361,-46.521,311.8,1.1,1.1,2020-09-29,01:30,T,83,6.0NRT,294.7,13.1,N
-11.187,-44.359,306.2,1,1,2020-09-29,01:30,T,67,6.0NRT,295.1,5.4,N
-11.186,-44.35,324.5,1,1,2020-09-29,01:30,T,100,6.0NRT,297.1,20.8,N
-11.63,-46.991,306.2,1.2,1.1,2020-09-29,01:30,T,67,6.0NRT,294.4,7.5,N
-11.629,-46.98,310.5,1.2,1.1,2020-09-29,01:30,T,80,6.0NRT,295,11.1,N
-11.405,-43.319,307.8,1,1,2020-09-29,01:30,T,72,6.0NRT,297.3,5.1,N
-12.351,-49.243,309.2,1.8,1.3,2020-09-29,01:30,T,77,6.0NRT,294,17.6,N
-12.018,-45.918,302.4,1.1,1,2020-09-29,01:30,T,49,6.0NRT,290.2,6.1,N
-12.017,-45.908,303.9,1.1,1,2020-09-29,01:30,T,57,6.0NRT,290.7,7,N
-12.267,-47.576,306.9,1.3,1.1,2020-09-29,01:30,T,70,6.0NRT,295.3,9.2,N
-12.265,-47.564,309,1.3,1.1,2020-09-29,01:30,T,76,6.0NRT,295.4,11,N
-12.295,-47.711,303.6,1.4,1.2,2020-09-29,01:30,T,56,6.0NRT,292.1,7.1,N
-12.305,-47.709,302.5,1.4,1.2,2020-09-29,01:30,T,29,6.0NRT,292.3,6.2,N
-12.304,-47.697,327.9,1.4,1.2,2020-09-29,01:30,T,100,6.0NRT,294.2,40.5,N
-12.205,-46.651,305.1,1.2,1.1,2020-09-29,01:30,T,63,6.0NRT,294.6,7.1,N
-12.207,-46.645,309.3,1.2,1.1,2020-09-29,01:30,T,77,6.0NRT,295.2,10.1,N
-12.303,-47.308,308.1,1.3,1.1,2020-09-29,01:30,T,74,6.0NRT,295.1,10.6,N
-12,-44.844,315.5,1,1,2020-09-29,01:30,T,91,6.0NRT,293.3,13.4,N
-12.824,-50.608,302.7,2.3,1.5,2020-09-29,01:30,T,46,6.0NRT,292.3,14.5,N
-11.888,-43.414,311.4,1,1,2020-09-29,01:30,T,82,6.0NRT,297.3,7.8,N
-12.871,-50.56,310.4,2.3,1.5,2020-09-29,01:30,T,80,6.0NRT,292,31,N
-11.922,-43.39,306.1,1,1,2020-09-29,01:30,T,52,6.0NRT,296,5,N
-12.95,-50.564,306.6,2.3,1.5,2020-09-29,01:30,T,68,6.0NRT,291.6,21.7,N
-12.023,-43.453,310.8,1,1,2020-09-29,01:30,T,70,6.0NRT,292.8,7.9,N
-12.032,-43.452,308.9,1,1,2020-09-29,01:30,T,70,6.0NRT,296.7,6.5,N
-12.029,-43.433,309.3,1,1,2020-09-29,01:30,T,77,6.0NRT,297.1,7,N
-12.052,-43.462,309,1,1,2020-09-29,01:30,T,62,6.0NRT,295.7,6.6,N
-12.048,-43.434,310,1,1,2020-09-29,01:30,T,24,6.0NRT,295.3,6.3,N
-12.046,-43.425,309.9,1,1,2020-09-29,01:30,T,16,6.0NRT,295.4,6.3,N
-12.061,-43.46,311.9,1,1,2020-09-29,01:30,T,84,6.0NRT,295.8,9.1,N
-12.84,-46.36,310.5,1.2,1.1,2020-09-29,01:30,T,80,6.0NRT,294.2,10,N
-12.776,-43.702,307.7,1,1,2020-09-29,01:30,T,72,6.0NRT,293.5,7.7,N
-12.775,-43.693,317.4,1,1,2020-09-29,01:30,T,95,6.0NRT,294.4,15.3,N
-13.369,-47.985,306,1.5,1.2,2020-09-29,01:30,T,66,6.0NRT,295.9,8,N
-13.242,-46.622,321.6,1.2,1.1,2020-09-29,01:30,T,100,6.0NRT,295.7,23.7,N
-13.251,-46.621,306.6,1.2,1.1,2020-09-29,01:30,T,69,6.0NRT,295.4,7.9,N
-13.102,-45.508,303.6,1.1,1,2020-09-29,01:30,T,56,6.0NRT,290.9,6.9,N
-21.084,-43.792,303.6,1.1,1,2020-09-29,01:30,T,56,6.0NRT,291.6,6.2,N
-21.091,-43.795,305.2,1.1,1,2020-09-29,01:30,T,63,6.0NRT,291.6,6.7,N
-21.089,-43.785,320.9,1.1,1,2020-09-29,01:30,T,100,6.0NRT,292.7,20.4,N
-21.208,-42.818,303.2,1,1,2020-09-29,01:30,T,54,6.0NRT,291.8,4.3,N
-21.305,-43.459,313.6,1.1,1,2020-09-29,01:30,T,87,6.0NRT,292.5,13.2,N
-21.304,-43.449,308.2,1.1,1,2020-09-29,01:30,T,74,6.0NRT,292.6,8.9,N
-21.553,-44.464,305.7,1.2,1.1,2020-09-29,01:30,T,25,6.0NRT,288.8,8,N
-21.551,-44.452,302.2,1.2,1.1,2020-09-29,01:30,T,9,6.0NRT,288.8,5.5,N
-21.55,-44.441,305.9,1.2,1.1,2020-09-29,01:30,T,22,6.0NRT,289.5,7.9,N
-21.604,-44.148,304.5,1.1,1.1,2020-09-29,01:30,T,60,6.0NRT,289.8,7.6,N
-21.683,-43.901,312.6,1.1,1,2020-09-29,01:30,T,85,6.0NRT,286.6,14.1,N
-21.682,-43.89,301.4,1.1,1,2020-09-29,01:30,T,24,6.0NRT,285.1,5.3,N
-21.667,-43.777,314.4,1.1,1,2020-09-29,01:30,T,89,6.0NRT,288.7,15.6,N
-21.665,-43.766,315.1,1.1,1,2020-09-29,01:30,T,91,6.0NRT,289.3,16.2,N
-21.702,-43.898,328.2,1.1,1,2020-09-29,01:30,T,100,6.0NRT,285.8,31.5,N
-21.7,-43.887,324.3,1.1,1,2020-09-29,01:30,T,100,6.0NRT,286.2,25.8,N
-22.516,-49.142,315.3,2.4,1.5,2020-09-29,01:30,T,91,6.0NRT,292.6,45,N
-22.514,-49.119,305.6,2.4,1.5,2020-09-29,01:30,T,50,6.0NRT,292.5,19.3,N
-22.53,-49.141,308.3,2.4,1.5,2020-09-29,01:30,T,74,6.0NRT,292.3,26.2,N
-22.51,-49.136,313.3,2.4,1.5,2020-09-29,01:30,T,87,6.0NRT,292.6,38,N
-22.524,-49.134,313.2,2.4,1.5,2020-09-29,01:30,T,87,6.0NRT,292.5,39.3,N
-22.568,-48.763,306.7,2.3,1.5,2020-09-29,01:30,T,69,6.0NRT,291.7,22,N
-22.565,-48.758,312.3,2.3,1.5,2020-09-29,01:30,T,84,6.0NRT,291.8,33.1,N
-22.725,-48.408,301.6,2.1,1.4,2020-09-29,01:30,T,42,6.0NRT,291.1,11.8,N
-22.723,-48.388,305,2.1,1.4,2020-09-29,01:30,T,62,6.0NRT,291,17.5,N
-22.725,-48.403,304.6,2.1,1.4,2020-09-29,01:30,T,61,6.0NRT,291.2,17.3,N
-22.516,-44.119,305,1.1,1.1,2020-09-29,01:30,T,62,6.0NRT,292.8,7,N
-7.945,-46.881,307.5,1.1,1,2020-09-29,01:30,T,60,6.0NRT,294.9,7.9,N
-7.424,-42.896,307.2,1.1,1.1,2020-09-29,01:30,T,63,6.0NRT,296.4,5.8,N
-7.423,-42.886,307.1,1.1,1.1,2020-09-29,01:30,T,63,6.0NRT,295.8,5.9,N
-7.832,-45.539,309.8,1,1,2020-09-29,01:30,T,78,6.0NRT,296.8,7.2,N
-8.431,-49.576,310.5,1.6,1.3,2020-09-29,01:30,T,80,6.0NRT,296.1,17.3,N
-7.606,-43.644,308.9,1.1,1,2020-09-29,01:30,T,73,6.0NRT,297,6.5,N
-7.487,-42.765,308.4,1.1,1.1,2020-09-29,01:30,T,68,6.0NRT,297.9,6.2,N
-7.533,-42.784,312.1,1.1,1.1,2020-09-29,01:30,T,81,6.0NRT,297.4,10.1,N
-7.532,-42.773,309.2,1.1,1.1,2020-09-29,01:30,T,72,6.0NRT,297.4,7.1,N
-8.338,-46.79,312.7,1.1,1,2020-09-29,01:30,T,57,6.0NRT,283.9,11.6,N
-8.119,-44.773,307.3,1,1,2020-09-29,01:30,T,70,6.0NRT,296.4,4.9,N
-8.118,-44.764,310.3,1,1,2020-09-29,01:30,T,80,6.0NRT,296.3,7.1,N
-20.067,-42.738,305,1,1,2020-09-29,01:30,T,63,6.0NRT,294,5.5,N
-20.96,-50.287,309.7,2.8,1.6,2020-09-29,01:30,T,78,6.0NRT,292.9,34.2,N
-20.943,-50.262,315.8,2.8,1.6,2020-09-29,01:30,T,92,6.0NRT,292.7,53.2,N
-20.945,-50.289,317.8,2.8,1.6,2020-09-29,01:30,T,96,6.0NRT,293.1,61.2,N
-20.94,-50.267,319.2,2.8,1.6,2020-09-29,01:30,T,98,6.0NRT,293.1,67.7,N
-20.943,-50.294,307.8,2.8,1.6,2020-09-29,01:30,T,73,6.0NRT,292.9,27.5,N
-20.361,-45.42,300.3,1.3,1.1,2020-09-29,01:30,T,17,6.0NRT,290.1,5,N
-20.549,-47.251,316.2,1.6,1.3,2020-09-29,01:30,T,89,6.0NRT,289.2,32.3,N
-20.639,-48.406,308.9,2,1.4,2020-09-29,01:30,T,69,6.0NRT,281.3,23.5,N
-20.627,-48.408,362.4,2,1.4,2020-09-29,01:30,T,100,6.0NRT,285.9,253.3,N
-20.638,-48.413,317.4,2,1.4,2020-09-29,01:30,T,95,6.0NRT,287,41.9,N
-20.623,-48.395,333.7,2,1.4,2020-09-29,01:30,T,100,6.0NRT,276.1,93,N
-20.625,-48.414,339.8,2,1.4,2020-09-29,01:30,T,100,6.0NRT,289.7,119.6,N
-19.881,-43.178,312.1,1,1,2020-09-29,01:30,T,36,6.0NRT,287.4,8.6,N
-19.882,-43.188,372.5,1,1,2020-09-29,01:30,T,100,6.0NRT,301,125.6,N
-19.883,-43.198,318.9,1,1,2020-09-29,01:30,T,80,6.0NRT,292.9,15,N
-19.87,-43.17,353,1,1,2020-09-29,01:30,T,100,6.0NRT,291.2,68.3,N
-19.871,-43.18,338,1,1,2020-09-29,01:30,T,100,6.0NRT,285.7,37.9,N
-19.873,-43.189,339.5,1,1,2020-09-29,01:30,T,100,6.0NRT,291,41,N
-19.86,-43.162,311.9,1,1,2020-09-29,01:30,T,43,6.0NRT,291.4,9,N
-19.861,-43.171,331.1,1,1,2020-09-29,01:30,T,100,6.0NRT,290.5,28.6,N
-20.166,-46.594,310.7,1.5,1.2,2020-09-29,01:30,T,81,6.0NRT,291.8,17.5,N
-19.958,-44.956,303.7,1.2,1.1,2020-09-29,01:30,T,32,6.0NRT,290.4,7.1,N
-19.954,-44.951,302.1,1.2,1.1,2020-09-29,01:30,T,42,6.0NRT,290.5,5.9,N
-20.162,-46.586,304.2,1.5,1.2,2020-09-29,01:30,T,59,6.0NRT,291.7,10.1,N
-20.164,-46.6,305.3,1.5,1.2,2020-09-29,01:30,T,64,6.0NRT,290.7,11.4,N
-19.9,-44.612,344.4,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,294,61,N
-19.902,-44.623,329.4,1.1,1.1,2020-09-29,01:30,T,100,6.0NRT,293.9,33.3,N
-19.946,-44.963,329.2,1.2,1.1,2020-09-29,01:30,T,100,6.0NRT,291.7,35.4,N
-19.891,-44.614,312.9,1.1,1.1,2020-09-29,01:30,T,86,6.0NRT,292.8,13.4,N
-19.892,-44.625,311.9,1.1,1.1,2020-09-29,01:30,T,84,6.0NRT,291.8,12.5,N
-19.44,-41.828,311.1,1,1,2020-09-29,01:30,T,82,6.0NRT,291.6,9.5,N
-19.442,-41.837,302.3,1,1,2020-09-29,01:30,T,48,6.0NRT,292,3.8,N
-19.859,-45.074,302.5,1.2,1.1,2020-09-29,01:30,T,49,6.0NRT,291.1,6.9,N
-19.682,-43.809,326.7,1.1,1,2020-09-29,01:30,T,100,6.0NRT,293.2,26.3,N
-19.683,-43.819,312.2,1.1,1,2020-09-29,01:30,T,84,6.0NRT,292.8,11.4,N
-19.655,-44.029,312.2,1.1,1,2020-09-29,01:30,T,84,6.0NRT,293.2,11.5,N
-19.656,-44.039,322.5,1.1,1,2020-09-29,01:30,T,100,6.0NRT,293.2,21.7,N
